iata_to,state_id,state_name,latitude,longitude
7362,UT,Utah,41.0414,-111.6802
7363,FL,Florida,28.7850,-82.1258
7364,SC,South Carolina,34.9616,-81.9713
7365,MN,Minnesota,43.9958,-96.3117
7366,NY,New York,40.7752,-73.7281
7367,OH,Ohio,39.0802,-84.3220
7368,TX,Texas,34.5324,-102.3111
7369,VA,Virginia,38.6083,-78.8016
7370,MI,Michigan,42.6207,-82.5339
7371,GA,Georgia,34.9241,-85.3431
7372,PA,Pennsylvania,39.8996,-76.6410
7373,MN,Minnesota,46.9169,-95.0576
7374,MN,Minnesota,44.8743,-92.9975
7375,CT,Connecticut,41.8086,-71.8854
7376,KS,Kansas,39.0245,-94.6287
7377,ND,North Dakota,48.4142,-97.4056
7378,PA,Pennsylvania,41.2012,-77.2666
7379,PA,Pennsylvania,40.2815,-80.0874
7380,OH,Ohio,39.0699,-84.3670
7381,IL,Illinois,39.4097,-88.8005
7382,AR,Arkansas,33.9418,-93.8516
7383,TX,Texas,29.6379,-98.2927
7384,IL,Illinois,41.3099,-88.6850
7385,KS,Kansas,39.3812,-97.1276
7386,OH,Ohio,39.1256,-82.9836
7387,IL,Illinois,39.6201,-90.7936
7388,MO,Missouri,39.3447,-91.2032
7389,AL,Alabama,32.4862,-87.0305
7390,PA,Pennsylvania,40.1955,-79.9222
7391,NJ,New Jersey,40.1167,-74.7775
7392,FL,Florida,26.9928,-82.0072
7393,IN,Indiana,39.3509,-85.9625
7394,NC,North Carolina,35.9889,-79.7079
7395,MO,Missouri,39.7853,-93.0772
7396,PA,Pennsylvania,40.3902,-79.7215
7397,NY,New York,41.3142,-74.2237
7398,MI,Michigan,43.1982,-86.2733
7399,TX,Texas,28.9141,-98.5409
7400,NJ,New Jersey,40.3249,-74.0600
7401,CA,California,32.8273,-116.8381
7402,HI,Hawaii,19.4995,-155.8937
7403,LA,Louisiana,32.2348,-92.7098
7404,NY,New York,41.6517,-73.8748
7405,PA,Pennsylvania,40.1580,-76.2031
7406,KS,Kansas,37.1745,-101.3447
7407,OH,Ohio,41.5839,-83.8880
7408,IL,Illinois,42.1830,-88.0488
7409,CA,California,33.2764,-117.1941
7410,OH,Ohio,39.7440,-84.3943
7411,TX,Texas,33.6612,-96.9022
7412,PA,Pennsylvania,40.8331,-75.8848
7413,MI,Michigan,43.2451,-86.1074
7414,FL,Florida,28.6268,-81.4979
7415,MI,Michigan,42.9351,-85.3457
7416,NJ,New Jersey,40.3687,-74.9430
7417,CA,California,38.1508,-121.1554
7418,UT,Utah,40.4718,-109.5786
7419,MI,Michigan,42.8194,-83.7811
7420,TX,Texas,34.6394,-102.7230
7421,LA,Louisiana,31.9240,-92.6425
7422,NE,Nebraska,40.0623,-95.5989
7423,WA,Washington,47.0102,-123.5857
7424,KS,Kansas,38.4789,-100.9031
7425,TX,Texas,30.5307,-96.7007
7426,IL,Illinois,39.8876,-89.6066
7427,MN,Minnesota,46.8977,-92.1137
7428,MO,Missouri,38.7302,-93.5589
7429,IA,Iowa,41.5118,-93.4950
7430,OH,Ohio,41.4319,-81.3887
7431,NY,New York,40.7120,-73.6607
7432,TX,Texas,30.1889,-95.7017
7433,MN,Minnesota,44.0692,-91.7166
7434,PA,Pennsylvania,41.0346,-75.2417
7435,IL,Illinois,38.1513,-89.7185
7436,MD,Maryland,39.5738,-77.7482
7437,SC,South Carolina,34.7705,-83.0615
7438,WA,Washington,47.4616,-121.9937
7439,PA,Pennsylvania,41.0003,-75.5058
7440,LA,Louisiana,31.6914,-92.1298
7441,MO,Missouri,38.5279,-90.4488
7442,WI,Wisconsin,43.0124,-87.9710
7443,IL,Illinois,42.2954,-87.9115
7444,MS,Mississippi,33.4516,-88.7912
7445,CO,Colorado,40.0980,-105.1552
7446,NJ,New Jersey,41.1716,-74.4643
7447,VA,Virginia,37.3273,-77.3195
7448,NC,North Carolina,35.0810,-77.0945
7449,MI,Michigan,42.4576,-85.6980
7450,NJ,New Jersey,40.9921,-74.3125
7451,WA,Washington,47.2257,-122.7739
7452,AZ,Arizona,34.1486,-109.9657
7453,CA,California,33.1197,-117.2090
7454,PA,Pennsylvania,40.3126,-75.8663
7455,UT,Utah,41.6223,-111.9430
7456,TX,Texas,32.5352,-96.8895
7457,PA,Pennsylvania,40.0791,-76.5791
7458,MI,Michigan,43.2517,-86.2715
7459,MI,Michigan,42.4921,-83.2273
7460,MA,Massachusetts,41.6917,-70.1026
7461,GA,Georgia,31.8651,-82.5994
7462,SC,South Carolina,34.6194,-82.4794
7463,FL,Florida,27.6687,-82.7299
7464,PA,Pennsylvania,41.1197,-75.0465
7465,OH,Ohio,39.1975,-84.2511
7466,SC,South Carolina,33.5183,-80.8332
7467,TX,Texas,26.2957,-98.0631
7468,MI,Michigan,42.7137,-82.5012
7469,WV,West Virginia,38.8530,-82.1303
7470,NM,New Mexico,35.3226,-106.4437
7471,CT,Connecticut,41.2527,-73.1089
7472,PA,Pennsylvania,40.5103,-75.7851
7473,IL,Illinois,40.7951,-89.3672
7474,NY,New York,41.3570,-74.2768
7475,AZ,Arizona,34.4393,-110.1018
7476,PA,Pennsylvania,41.4382,-75.5927
7477,MD,Maryland,39.6076,-75.9414
7478,NC,North Carolina,34.9859,-80.4480
7479,DE,Delaware,39.1000,-75.5047
7480,AR,Arkansas,35.8991,-90.5767
7481,SC,South Carolina,34.9342,-82.1443
7482,WI,Wisconsin,43.1145,-89.6479
7483,GA,Georgia,30.7849,-83.5603
7484,OH,Ohio,40.6840,-80.5621
7485,PR,Puerto Rico,18.4811,-66.8221
7486,PA,Pennsylvania,40.4565,-75.8209
7487,CO,Colorado,39.6872,-105.2718
7488,IA,Iowa,43.2028,-96.2897
7489,AL,Alabama,33.7758,-86.7964
7490,NY,New York,42.4680,-76.4876
7491,NJ,New Jersey,40.5685,-74.2469
7492,IL,Illinois,38.4579,-90.0834
7493,IA,Iowa,42.2298,-91.1861
7494,TX,Texas,26.1872,-98.0189
7495,KY,Kentucky,38.7755,-84.6137
7496,LA,Louisiana,30.7323,-90.5133
7497,MD,Maryland,38.8765,-76.9075
7498,TX,Texas,32.6233,-96.4525
7499,IL,Illinois,41.6375,-87.5447
7500,NC,North Carolina,35.3708,-82.5021
7501,OH,Ohio,39.1711,-84.4955
7502,NC,North Carolina,36.2621,-80.8443
7503,AL,Alabama,32.4609,-85.0877
7504,VA,Virginia,38.6917,-77.3507
7505,IL,Illinois,38.5412,-89.8530
7506,IL,Illinois,41.7690,-87.8977
7507,FL,Florida,30.4127,-86.6588
7508,NJ,New Jersey,40.8705,-74.2084
7509,MO,Missouri,39.1703,-94.6306
7510,WI,Wisconsin,44.0293,-88.1625
7511,CA,California,34.8861,-117.1078
7512,OH,Ohio,39.3016,-84.5493
7513,NC,North Carolina,33.9411,-78.0205
7514,WV,West Virginia,38.4062,-81.4810
7515,PA,Pennsylvania,41.4270,-78.7297
7516,SC,South Carolina,34.2040,-79.2536
7517,WV,West Virginia,39.6329,-79.9882
7518,OR,Oregon,43.1802,-124.1841
7519,PA,Pennsylvania,39.9991,-75.7517
7520,GA,Georgia,32.2965,-83.4815
7521,IL,Illinois,42.1723,-87.8951
7522,CT,Connecticut,41.9097,-72.5426
7523,TN,Tennessee,36.4430,-82.4621
7524,NC,North Carolina,35.3860,-78.5437
7525,CA,California,37.8867,-122.0368
7526,VA,Virginia,38.8026,-77.2396
7527,NM,New Mexico,34.8539,-106.7011
7528,MI,Michigan,42.4011,-86.2677
7529,SD,South Dakota,42.4920,-96.4870
7530,AR,Arkansas,34.5095,-92.6406
7531,LA,Louisiana,31.5668,-91.4404
7532,NC,North Carolina,35.2647,-79.5865
7533,SC,South Carolina,34.5691,-82.6838
7534,PR,Puerto Rico,18.4225,-66.2391
7535,IL,Illinois,41.4831,-87.6369
7536,OH,Ohio,39.2362,-84.6802
7537,TN,Tennessee,35.9778,-84.1091
7538,OH,Ohio,40.3791,-80.7095
7539,CA,California,34.1029,-118.0239
7540,GA,Georgia,34.9747,-85.2898
7541,TX,Texas,29.5229,-98.5197
7542,TX,Texas,32.9704,-97.4725
7543,MI,Michigan,42.2022,-83.4839
7544,MN,Minnesota,43.9687,-92.0593
7545,MO,Missouri,38.0121,-92.7499
7546,DE,Delaware,39.2849,-75.6366
7547,GA,Georgia,32.3958,-82.0621
7548,PA,Pennsylvania,40.1991,-75.4754
7549,TX,Texas,30.0082,-97.1520
7550,MS,Mississippi,31.8730,-89.7340
7551,PA,Pennsylvania,41.1615,-79.0827
7552,OH,Ohio,39.8881,-84.0394
7553,TX,Texas,31.8317,-99.4223
7554,AL,Alabama,34.9236,-86.5671
7555,MN,Minnesota,45.0825,-92.9090
7556,OK,Oklahoma,35.5108,-97.3715
7557,NC,North Carolina,35.3552,-81.0938
7558,IN,Indiana,39.1316,-84.8510
7559,MA,Massachusetts,41.7842,-70.5332
7560,OH,Ohio,41.4318,-81.3352
7561,AR,Arkansas,33.8834,-91.4857
7562,PA,Pennsylvania,40.8531,-79.9555
7563,MN,Minnesota,45.2540,-92.8278
7564,IN,Indiana,40.4639,-85.5008
7565,IL,Illinois,42.0132,-89.3354
7566,FL,Florida,27.9058,-81.9873
7567,NY,New York,42.8482,-73.8082
7568,HI,Hawaii,21.9622,-159.3917
7569,IL,Illinois,38.5146,-90.2168
7570,IL,Illinois,41.4416,-90.4462
7571,MT,Montana,45.2180,-112.6345
7572,NV,Nevada,39.2650,-114.8708
7573,PA,Pennsylvania,40.1509,-74.9820
7574,CA,California,32.9635,-117.2624
7575,CA,California,40.6427,-122.2460
7576,OH,Ohio,41.1385,-80.7672
7577,DE,Delaware,38.5691,-75.5689
7578,MA,Massachusetts,42.0989,-70.7823
7579,PA,Pennsylvania,39.8983,-80.1855
7580,LA,Louisiana,29.6912,-91.2672
7581,SD,South Dakota,43.8244,-96.7143
7582,TX,Texas,32.3996,-100.8582
7583,MI,Michigan,42.7270,-85.7190
7584,TX,Texas,30.0811,-97.5180
7585,NM,New Mexico,35.5794,-106.1130
7586,IN,Indiana,38.7369,-86.4755
7587,PA,Pennsylvania,39.7499,-77.3805
7588,TN,Tennessee,36.2000,-85.4468
7589,FL,Florida,26.5730,-81.8774
7590,NE,Nebraska,40.8613,-99.9863
7591,MO,Missouri,38.7286,-90.3600
7592,KY,Kentucky,37.6148,-84.5815
7593,NY,New York,41.5328,-74.0595
7594,MO,Missouri,38.0013,-91.6154
7595,CA,California,37.6198,-120.9813
7596,MS,Mississippi,33.4051,-90.8909
7597,IL,Illinois,39.3986,-87.6900
7598,NJ,New Jersey,39.9023,-75.0813
7599,AK,Alaska,61.0963,-146.2596
7600,FL,Florida,27.5016,-82.6146
7601,MD,Maryland,38.4900,-76.7019
7602,OR,Oregon,45.4493,-122.7621
7603,FL,Florida,27.7985,-82.7887
7604,IL,Illinois,40.1140,-88.0354
7605,MD,Maryland,38.5987,-77.1555
7606,AL,Alabama,31.0952,-88.2467
7607,PA,Pennsylvania,40.2355,-78.8247
7608,OK,Oklahoma,34.0872,-96.7744
7609,OH,Ohio,41.5817,-84.5968
7610,NY,New York,41.3398,-73.7016
7611,IN,Indiana,40.6572,-84.9555
7612,PA,Pennsylvania,40.8279,-79.5233
7613,VA,Virginia,38.9752,-78.0482
7614,LA,Louisiana,31.4188,-92.4084
7615,MD,Maryland,39.4861,-76.3908
7616,IL,Illinois,41.8076,-89.9616
7617,WV,West Virginia,39.0391,-80.4616
7618,TN,Tennessee,36.3875,-85.3265
7619,IL,Illinois,38.8885,-90.0723
7620,NY,New York,43.0820,-76.1265
7621,WI,Wisconsin,42.8473,-90.7065
7622,TX,Texas,26.2752,-98.5644
7623,MN,Minnesota,45.1640,-93.0540
7624,WI,Wisconsin,42.8003,-88.0118
7625,OH,Ohio,39.7471,-83.8109
7626,PA,Pennsylvania,40.3936,-75.4965
7627,CA,California,34.4553,-119.2702
7628,DE,Delaware,39.0990,-75.5571
7629,NE,Nebraska,40.1448,-97.1764
7630,NJ,New Jersey,40.2607,-74.0263
7631,AR,Arkansas,36.2571,-94.4908
7632,MA,Massachusetts,41.6846,-70.5082
7633,KY,Kentucky,38.6415,-84.5675
7634,IL,Illinois,38.4159,-89.9902
7635,HI,Hawaii,21.5119,-158.0274
7636,TX,Texas,29.6627,-95.9352
7637,NY,New York,40.7592,-73.6809
7638,PA,Pennsylvania,40.2989,-78.9430
7639,MN,Minnesota,45.0152,-92.7789
7640,TX,Texas,32.3848,-98.9805
7641,KS,Kansas,37.0195,-94.7351
7642,CO,Colorado,38.4213,-105.0004
7643,IA,Iowa,43.3718,-92.1163
7644,GA,Georgia,33.3393,-84.1922
7645,MD,Maryland,38.4450,-75.5662
7646,VA,Virginia,38.2567,-76.9777
7647,PA,Pennsylvania,40.6907,-75.2671
7648,IL,Illinois,38.6302,-90.0339
7649,PA,Pennsylvania,40.6699,-75.6115
7650,PA,Pennsylvania,40.8966,-76.7933
7651,TX,Texas,32.3685,-96.1138
7652,DE,Delaware,39.1163,-75.5216
7653,PA,Pennsylvania,40.6396,-80.2228
7654,IL,Illinois,42.1399,-88.2034
7655,WV,West Virginia,37.8096,-80.4327
7656,PA,Pennsylvania,39.9593,-75.9177
7657,KY,Kentucky,38.6799,-85.1658
7658,AZ,Arizona,36.1505,-109.5794
7659,NC,North Carolina,34.4346,-77.5644
7660,HI,Hawaii,20.8391,-156.5221
7661,PA,Pennsylvania,40.1884,-75.0841
7662,AL,Alabama,32.5785,-86.4523
7663,TN,Tennessee,36.1005,-87.2117
7664,HI,Hawaii,19.5447,-154.9288
7665,PA,Pennsylvania,40.3250,-79.6996
7666,OH,Ohio,40.0176,-80.7469
7667,WI,Wisconsin,43.9167,-88.0266
7668,CO,Colorado,38.3836,-105.1114
7669,GA,Georgia,34.4362,-84.1250
7670,PA,Pennsylvania,40.7886,-80.1428
7671,FL,Florida,28.7590,-81.6341
7672,CA,California,38.1692,-121.3113
7673,NC,North Carolina,34.6648,-77.0292
7674,GA,Georgia,33.2906,-82.0994
7675,AZ,Arizona,33.0249,-109.2883
7676,KY,Kentucky,37.6819,-82.7661
7677,CA,California,35.0139,-118.1896
7678,IL,Illinois,41.9890,-87.8718
7679,SC,South Carolina,33.6933,-80.2167
7680,OH,Ohio,39.2556,-84.4710
7681,PA,Pennsylvania,40.0306,-75.3270
7682,PA,Pennsylvania,40.7833,-76.2329
7683,WI,Wisconsin,44.6684,-88.2351
7684,CA,California,37.8803,-121.2803
7685,PA,Pennsylvania,40.2802,-80.1205
7686,NY,New York,41.3735,-74.1790
7687,IL,Illinois,39.9259,-88.9641
7688,SC,South Carolina,34.9846,-81.9934
7689,OK,Oklahoma,35.5468,-97.5445
7690,WV,West Virginia,38.9561,-81.7619
7691,MN,Minnesota,44.9318,-93.5293
7692,MN,Minnesota,44.7721,-93.9192
7693,TX,Texas,33.4423,-94.1345
7694,VA,Virginia,38.7812,-77.4817
7695,AZ,Arizona,32.7192,-114.6598
7696,TX,Texas,32.4056,-99.5039
7697,CO,Colorado,38.0499,-103.7225
7698,CT,Connecticut,41.1533,-73.1197
7699,PA,Pennsylvania,39.7714,-76.6799
7700,IN,Indiana,41.2910,-86.6212
7701,LA,Louisiana,32.4485,-92.0773
7702,CA,California,38.8916,-120.9849
7703,PA,Pennsylvania,40.0077,-76.7303
7704,KY,Kentucky,38.3317,-82.9371
7705,OH,Ohio,41.0523,-81.3994
7706,MA,Massachusetts,42.5975,-72.5573
7707,WI,Wisconsin,44.9973,-92.7564
7708,NY,New York,41.1891,-74.0543
7709,SC,South Carolina,34.8789,-81.9646
7710,NM,New Mexico,35.0497,-106.5599
7711,IL,Illinois,42.3794,-88.3493
7712,HI,Hawaii,19.5215,-154.9944
7713,TN,Tennessee,36.3871,-89.4712
7714,NJ,New Jersey,38.9804,-74.9509
7715,MN,Minnesota,44.1968,-92.6166
7716,OR,Oregon,45.8378,-119.6937
7717,CA,California,38.9704,-122.8328
7718,NY,New York,41.4737,-73.5507
7719,OH,Ohio,39.2035,-84.4283
7720,MI,Michigan,45.2136,-85.0132
7721,IA,Iowa,41.5727,-91.2623
7722,TX,Texas,29.7647,-95.5317
7723,AR,Arkansas,35.1392,-93.9178
7724,CA,California,37.9488,-120.6352
7725,WI,Wisconsin,43.1726,-89.0613
7726,CA,California,37.3503,-122.0979
7727,IA,Iowa,43.2686,-91.4785
7728,FL,Florida,26.8754,-80.0589
7729,TX,Texas,26.1168,-97.4875
7730,NJ,New Jersey,40.0104,-74.2806
7731,GA,Georgia,34.4860,-83.5497
7732,MI,Michigan,42.8697,-84.8991
7733,CO,Colorado,39.3663,-107.0413
7734,IN,Indiana,39.8705,-86.4654
7735,IL,Illinois,41.0983,-88.4249
7736,KS,Kansas,39.3489,-101.7143
7737,AR,Arkansas,33.6278,-91.3953
7738,CA,California,35.9785,-119.3003
7739,TX,Texas,31.9876,-106.5933
7740,MI,Michigan,42.6834,-84.2836
7741,OR,Oregon,42.9894,-123.2999
7742,OK,Oklahoma,35.7763,-95.2602
7743,NY,New York,42.7012,-78.9819
7744,IL,Illinois,41.1990,-90.7459
7745,PA,Pennsylvania,41.0212,-75.8963
7746,MT,Montana,45.7422,-107.6082
7747,CA,California,37.3665,-118.3958
7748,TN,Tennessee,36.2217,-82.3292
7749,TX,Texas,27.7609,-98.2389
7750,NJ,New Jersey,39.9502,-75.0504
7751,TN,Tennessee,36.5171,-84.5108
7752,TX,Texas,32.7382,-96.8885
7753,IL,Illinois,38.2096,-89.9989
7754,IL,Illinois,37.8114,-88.4415
7755,LA,Louisiana,29.9641,-90.4141
7756,WI,Wisconsin,43.4454,-88.6403
7757,FL,Florida,26.4613,-81.7686
7758,MO,Missouri,36.5850,-89.9808
7759,PA,Pennsylvania,40.2326,-76.1392
7760,CA,California,35.3051,-118.9970
7761,NJ,New Jersey,40.6216,-74.7737
7762,WY,Wyoming,41.0929,-104.8066
7763,MA,Massachusetts,41.7365,-70.4341
7764,OH,Ohio,39.1878,-84.4469
7765,TX,Texas,32.7093,-96.0052
7766,SC,South Carolina,33.5613,-80.2148
7767,MD,Maryland,39.5078,-77.6585
7768,CA,California,38.0056,-122.5033
7769,MD,Maryland,38.9439,-76.9571
7770,NY,New York,41.5281,-74.0234
7771,IA,Iowa,41.2884,-95.9171
7772,NC,North Carolina,35.8478,-81.4867
7773,MN,Minnesota,45.0669,-93.9203
7774,MN,Minnesota,44.2950,-92.6736
7775,WI,Wisconsin,42.7338,-88.2489
7776,CA,California,33.5275,-116.1261
7777,WI,Wisconsin,44.9597,-90.9423
7778,DE,Delaware,38.9243,-75.5707
7779,NY,New York,40.8325,-72.6616
7780,NY,New York,41.0907,-73.9714
7781,FL,Florida,30.6030,-87.1022
7782,WA,Washington,47.8292,-122.1451
7783,MI,Michigan,42.1211,-86.4137
7784,MI,Michigan,42.4457,-85.6435
7785,OR,Oregon,43.8366,-121.4646
7786,KS,Kansas,38.5774,-97.6738
7787,NY,New York,42.8921,-78.7918
7788,MS,Mississippi,33.8963,-89.0031
7789,NC,North Carolina,34.6957,-77.1367
7790,NJ,New Jersey,40.3018,-74.7378
7791,TN,Tennessee,35.0893,-84.8512
7792,AL,Alabama,30.6812,-87.7416
7793,MD,Maryland,38.8374,-76.7144
7794,MI,Michigan,42.1185,-85.5413
7795,TX,Texas,32.8481,-96.3910
7796,AK,Alaska,61.5539,-149.0035
7797,IL,Illinois,39.7488,-89.5436
7798,OH,Ohio,39.1907,-84.2197
7799,CT,Connecticut,41.8189,-72.9220
7800,IN,Indiana,38.2954,-85.9640
7801,AL,Alabama,33.7675,-85.8792
7802,NY,New York,43.1323,-76.3108
7803,CA,California,36.7941,-119.7012
7804,GA,Georgia,33.7355,-82.7426
7805,CA,California,37.9574,-120.4110
7806,NY,New York,43.2951,-73.6351
7807,IL,Illinois,41.2932,-89.0710
7808,NY,New York,40.9484,-73.1160
7809,OH,Ohio,39.7987,-83.8904
7810,IL,Illinois,42.1223,-89.2665
7811,FL,Florida,28.9273,-81.6650
7812,SC,South Carolina,32.4681,-80.9178
7813,CA,California,37.9641,-122.3711
7814,TN,Tennessee,35.5515,-87.5539
7815,SC,South Carolina,34.9835,-81.9260
7816,MD,Maryland,38.9546,-77.1292
7817,OK,Oklahoma,35.8145,-94.6317
7818,ID,Idaho,44.9076,-116.1124
7819,IL,Illinois,40.7460,-88.5158
7820,ID,Idaho,43.9648,-111.6841
7821,NY,New York,41.2425,-73.9424
7822,TN,Tennessee,36.0399,-84.3285
7823,NC,North Carolina,35.5845,-81.2240
7824,MI,Michigan,42.8049,-83.0041
7825,IN,Indiana,38.0373,-87.3739
7826,CA,California,37.6432,-120.9073
7827,CA,California,36.6057,-120.1897
7828,NY,New York,41.3643,-73.9682
7829,GA,Georgia,31.7716,-81.6216
7830,OH,Ohio,41.2354,-81.6421
7831,MN,Minnesota,45.0219,-93.7076
7832,TX,Texas,28.6244,-100.4287
7833,CA,California,33.9223,-116.4401
7834,TX,Texas,32.6561,-97.3406
7835,TX,Texas,28.4364,-99.2367
7836,CA,California,38.0706,-120.5501
7837,OH,Ohio,39.9888,-81.1728
7838,MA,Massachusetts,41.7392,-70.1577
7839,NC,North Carolina,35.8640,-81.5978
7840,AK,Alaska,64.5213,-165.4053
7841,NC,North Carolina,36.1246,-79.4649
7842,NC,North Carolina,34.1538,-78.8737
7843,TX,Texas,33.1608,-96.3603
7844,IA,Iowa,41.0268,-92.8038
7845,KY,Kentucky,38.5116,-82.6996
7846,KS,Kansas,38.1401,-97.4270
7847,OH,Ohio,39.2670,-84.5194
7848,CA,California,38.6665,-120.9371
7849,CA,California,39.0287,-121.3900
7850,CA,California,37.0392,-122.0808
7851,FL,Florida,27.2948,-82.4323
7852,MO,Missouri,38.7035,-90.2824
7853,PA,Pennsylvania,40.0396,-75.4439
7854,CA,California,33.2237,-117.1198
7855,MI,Michigan,43.0171,-83.0771
7856,PA,Pennsylvania,40.0374,-75.5560
7857,IL,Illinois,42.1655,-88.0864
7858,NY,New York,40.8295,-73.6378
7859,WI,Wisconsin,45.4015,-91.8476
7860,NC,North Carolina,35.2688,-81.1013
7861,NC,North Carolina,36.0717,-75.7184
7862,MS,Mississippi,32.3455,-89.6572
7863,NC,North Carolina,35.6873,-80.8830
7864,FL,Florida,27.8961,-82.8444
7865,NC,North Carolina,35.8162,-81.2962
7866,ME,Maine,43.1287,-70.7952
7867,TX,Texas,29.7056,-96.5571
7868,FL,Florida,28.5475,-82.5206
7869,WA,Washington,45.8601,-122.6756
7870,MN,Minnesota,45.8768,-93.2914
7871,PA,Pennsylvania,40.2113,-76.1180
7872,NY,New York,42.6879,-73.6449
7873,GA,Georgia,33.4275,-82.3131
7874,CA,California,34.7477,-120.5190
7875,NY,New York,40.7599,-73.1680
7876,NJ,New Jersey,39.6503,-75.3251
7877,WI,Wisconsin,45.1033,-91.4915
7878,NC,North Carolina,35.0505,-77.0844
7879,OH,Ohio,39.2749,-84.3266
7880,TX,Texas,29.5765,-95.0561
7881,NC,North Carolina,35.9984,-79.9348
7882,PR,Puerto Rico,18.4825,-66.8501
7883,IN,Indiana,41.6696,-85.7075
7884,KY,Kentucky,39.0631,-84.4715
7885,UT,Utah,39.5406,-111.4560
7886,PA,Pennsylvania,40.3912,-75.9509
7887,NC,North Carolina,36.1424,-81.1740
7888,CT,Connecticut,41.3256,-73.2674
7889,PA,Pennsylvania,40.3370,-79.8720
7890,NY,New York,43.1240,-75.2967
7891,ID,Idaho,42.9373,-114.7134
7892,TX,Texas,30.4140,-97.9280
7893,IA,Iowa,43.1145,-94.6800
7894,AZ,Arizona,33.8234,-111.9161
7895,NC,North Carolina,35.3642,-81.9613
7896,TN,Tennessee,36.0663,-88.1047
7897,NY,New York,43.1882,-77.8067
7898,WI,Wisconsin,44.2486,-91.4916
7899,VA,Virginia,36.9314,-82.6262
7900,TX,Texas,26.1333,-98.0475
7901,AL,Alabama,33.2302,-87.4827
7902,IN,Indiana,38.7133,-85.4725
7903,OR,Oregon,44.2719,-123.1656
7904,NC,North Carolina,35.5477,-80.6113
7905,NJ,New Jersey,39.9418,-74.2087
7906,SC,South Carolina,34.4476,-82.3950
7907,TX,Texas,31.5259,-96.5284
7908,MN,Minnesota,45.9775,-94.8630
7909,FL,Florida,28.5731,-82.3744
7910,NC,North Carolina,35.0959,-78.7862
7911,AR,Arkansas,35.0058,-91.9895
7912,AR,Arkansas,35.8847,-90.1652
7913,KY,Kentucky,38.3903,-85.4535
7914,NJ,New Jersey,39.7139,-75.1731
7915,PR,Puerto Rico,18.2200,-66.2246
7916,AL,Alabama,31.9110,-87.7419
7917,TX,Texas,30.6642,-97.8328
7918,KY,Kentucky,37.5331,-84.6602
7919,WA,Washington,47.2985,-122.1335
7920,NY,New York,43.0742,-76.0083
7921,FL,Florida,30.6746,-87.1996
7922,IN,Indiana,41.2199,-85.0193
7923,FL,Florida,26.2279,-81.7280
7924,MD,Maryland,38.8539,-76.7978
7925,PA,Pennsylvania,41.3157,-75.0515
7926,UT,Utah,40.7359,-111.4708
7927,MI,Michigan,43.2201,-85.5535
7928,UT,Utah,41.1476,-111.7901
7929,FL,Florida,30.7752,-85.5406
7930,OH,Ohio,40.1066,-83.2686
7931,WA,Washington,47.2477,-122.6256
7932,MI,Michigan,42.2113,-86.2759
7933,TX,Texas,29.1422,-95.6491
7934,PA,Pennsylvania,40.0385,-75.3729
7935,ID,Idaho,42.5599,-113.7624
7936,ME,Maine,43.1435,-70.6490
7937,MO,Missouri,38.6301,-90.4190
7938,NJ,New Jersey,39.0033,-74.8006
7939,WI,Wisconsin,44.0391,-88.7378
7940,WA,Washington,47.9618,-122.0944
7941,CA,California,40.3608,-122.2102
7942,LA,Louisiana,30.8480,-90.1459
7943,CT,Connecticut,41.1225,-73.3516
7944,OH,Ohio,41.1424,-84.5824
7945,VA,Virginia,38.8882,-77.3907
7946,GA,Georgia,33.4589,-84.3379
7947,ID,Idaho,43.5183,-111.9692
7948,TN,Tennessee,35.7250,-83.4938
7949,UT,Utah,39.3623,-112.5471
7950,NY,New York,41.6047,-73.9772
7951,OH,Ohio,41.3224,-83.1341
7952,MA,Massachusetts,41.8620,-70.9411
7953,AR,Arkansas,36.0173,-94.0252
7954,PR,Puerto Rico,18.4734,-66.3346
7955,VT,Vermont,43.6804,-72.3168
7956,WA,Washington,46.3454,-120.1925
7957,GA,Georgia,32.9369,-84.3406
7958,CA,California,38.4825,-122.8899
7959,CA,California,38.1694,-120.8260
7960,NC,North Carolina,35.3239,-82.3722
7961,HI,Hawaii,19.5366,-155.1590
7962,TX,Texas,32.4024,-98.8176
7963,PR,Puerto Rico,18.1619,-65.7584
7964,TX,Texas,29.9893,-94.0216
7965,OH,Ohio,41.1803,-83.6695
7966,NY,New York,44.0401,-75.8468
7967,MN,Minnesota,47.0302,-91.6752
7968,WI,Wisconsin,44.2642,-88.3064
7969,FL,Florida,27.3578,-82.4942
7970,AR,Arkansas,34.6076,-92.3186
7971,CA,California,38.0123,-120.2697
7972,AK,Alaska,57.8185,-152.3657
7973,SC,South Carolina,33.4494,-79.5660
7974,IL,Illinois,40.4665,-88.3788
7975,TN,Tennessee,35.3381,-84.5282
7976,MO,Missouri,39.7978,-91.5265
7977,CA,California,35.3478,-119.0470
7978,GA,Georgia,32.8565,-84.6329
7979,AL,Alabama,33.2802,-87.1259
7980,NY,New York,40.8783,-73.5884
7981,AR,Arkansas,36.3858,-90.2016
7982,AL,Alabama,34.1537,-85.6689
7983,FL,Florida,29.6441,-81.4571
7984,AL,Alabama,30.4717,-88.3450
7985,MN,Minnesota,45.6757,-94.8128
7986,PA,Pennsylvania,41.6631,-78.8094
7987,AR,Arkansas,36.1328,-94.1757
7988,TX,Texas,29.0463,-95.6988
7989,MS,Mississippi,31.8646,-90.3929
7990,CA,California,38.6934,-122.0241
