origin,destination,count
2,13343,34
2,15169,6
2,16572,36
2,29863,4
2,30099,8
2,33260,8
2,33650,19
2,36856,2
3,680,3
3,1133,2
3,4134,8
3,4837,1
4,680,1
4,1133,1
4,3561,12
4,4134,1
4,7132,17
4,15169,2
4,22855,49
4,23342,11
4,31976,84
4,33651,1373
5,209,1
5,680,2
5,1133,2
5,2152,10
5,4134,8
5,4837,1
5,7132,1
5,8070,5
5,8075,6
5,13867,2
5,26496,1
6,680,3
6,1133,2
6,3462,3
6,4134,6
6,4837,2
7,109,9
7,271,3
7,1239,4
7,2152,2
7,3701,2
7,4134,1
7,7113,2
7,8070,3
7,8560,1
7,9156,4
7,15169,21
7,18924,48
7,21844,9
7,22822,4
7,36856,10
8,3,3
8,27,2
8,47,4
8,55,1
8,70,66
8,109,9
8,137,2
8,174,10
8,217,3
8,559,13
8,714,1
8,786,31
8,1668,16
8,2152,65
8,2611,6
8,2637,8
8,2914,25
8,3462,11
8,3561,15
8,3701,1
8,3999,5
8,4134,1
8,4181,43
8,4264,2
8,4732,512
8,5662,47
8,5723,5
8,6724,37
8,6830,378
8,6917,2
8,7018,15
8,7065,43
8,7509,11
8,7582,3
8,7859,3
8,8070,9
8,8075,6
8,8560,3
8,10439,3
8,10565,1
8,10763,5
8,11078,3
8,11643,1
8,11944,1
8,12168,3
8,12312,2
8,13030,2
8,13649,1
8,13749,2
8,13827,16
8,13867,3
8,14242,8
8,14779,9
8,14780,41
8,15169,796
8,15395,4
8,15598,5
8,16807,1
8,17477,5
8,18447,3
8,19024,1
8,19262,7
8,19296,1
8,20183,3
8,20718,4
8,21844,2
8,23342,2
8,25973,1
8,26101,25
8,26228,5
8,26914,12
8,29668,2
8,29720,2
8,29791,1
8,30099,3
8,30217,12
8,30315,14
8,30687,1
8,32067,6
8,32244,3
8,32346,5
8,32400,5
8,36351,8
8,36752,6
8,36856,3
9,55,2
9,209,70
9,559,3
9,1668,6
9,2140,10
9,2152,460
9,3356,2
9,3561,76
9,3742,8
9,4355,2
9,5539,3
9,5779,298
9,6318,28
9,6334,2
9,6432,38
9,6453,9
9,7018,43
9,7132,8
9,7260,11
9,8070,9
9,8075,41
9,9194,12
9,10532,12
9,10763,6
9,10794,27
9,10912,46
9,11486,9
9,11790,4
9,12182,16
9,12222,8
9,13401,7
9,13601,2
9,13756,21
9,13890,17
9,14173,18
9,14280,1
9,14780,688
9,15169,936
9,15226,9
9,16276,5
9,16509,3
9,17225,20
9,20461,9
9,20940,4
9,21844,4
9,22822,174
9,25751,27
9,26085,1
9,26101,210
9,26914,6
9,30217,11
9,31883,7
9,32748,2
9,33419,23
9,33694,3
9,33739,10
9,36088,305
9,36839,2
9,36856,2
0,701,2
0,2828,1
0,3269,1
0,3356,1
0,3561,4
0,3671,1
0,4323,2
0,4755,1
0,4766,6
0,4814,1
0,4837,4
0,6057,2
0,7018,1
0,7643,1
0,8075,1
0,8167,1
0,8220,1
0,9116,1
0,10013,8
0,10738,1
0,13066,1
0,13462,35
0,13867,1
0,19548,2
0,20258,1
0,24587,2
0,28573,1
0,30222,1
0,31976,12
0,32613,169
0,32798,1
1,174,2
1,680,1
1,786,2
1,855,1
1,1221,2
1,1785,2
1,2108,18
1,3265,4676
1,3307,17
1,3462,2
1,3561,18
1,3786,1
1,4134,10
1,4266,2
1,4323,1
1,4766,6
1,4788,1
1,4837,23
1,6461,2
1,6577,1
1,7016,1
1,7499,1
1,7557,1
1,7643,1
1,7693,1
1,8220,3
1,8764,1
1,9318,5
1,9658,1
1,10013,1
1,11486,4
1,11908,2
1,13767,3
1,14778,4
1,15169,21
1,15412,5
1,16810,1
1,17547,1
1,17813,6
1,17820,1
1,18566,2
1,19262,1
1,19429,1
1,19548,1
1,24587,2
1,24589,2
1,27595,14
1,29550,2
1,30380,2
1,32613,169
1,33438,20
1,34320,1
2,209,3
2,1312,85
2,3561,8
2,3598,5
2,4323,16
2,4766,1
2,4837,1
2,5650,3
2,7018,144
2,7132,5
2,7377,77
2,8220,1
2,10013,4
2,11414,1
2,16572,2
2,24587,2
2,29863,8
2,30099,4
2,32613,169
2,33260,4
2,33650,116
3,680,2
3,786,2
3,1785,2
3,2152,3
3,4134,4
3,4766,8
3,4837,23
3,7018,1
3,8220,6
3,10013,1
3,11908,2
3,15412,5
3,17184,2
3,18566,1
3,24587,3
3,29550,1
3,30380,1
3,32613,2
4,3561,4
4,4323,1
4,4766,2
4,4837,2
4,7132,247
4,8220,1
4,10013,2
4,14778,2
4,15169,89
4,23342,2
4,24587,2
4,31976,84
4,32613,169
4,33651,694
5,209,2
5,680,2
5,786,2
5,1221,2
5,2152,9
5,4134,4
5,4766,4
5,4837,23
5,7018,1
5,8070,6
5,8075,6
5,8220,8
5,10013,1
5,11908,8
5,13867,2
5,15412,5
5,18566,4
5,24587,3
5,29550,2
5,30380,4
5,32613,1
6,680,2
6,786,2
6,1221,2
6,3462,2
6,4134,3
6,4766,3
6,4837,26
6,7018,2
6,8220,6
6,10013,3
6,11908,2
6,15412,5
6,18566,2
6,24587,2
6,29550,2
6,30380,4
6,32613,2
7,2152,2
7,3701,1
7,8070,3
7,9156,2
7,15169,9
7,18566,2
7,18924,48
7,21844,3
7,29550,2
7,30380,2
7,36856,3
8,1668,4
8,2152,2
8,4732,90
8,5662,13
8,8070,2
8,8075,2
8,8220,1
8,13768,140
8,15083,82
8,15169,15
8,18566,1
8,29550,1
8,30380,1
9,174,5
9,209,51
9,1239,8
9,2140,118
9,2152,344
9,2386,11
9,3561,62
9,5774,135
9,5779,222
9,6318,3
9,6334,19
9,6432,100
9,7018,11
9,7342,3
9,8070,10
9,8075,2
9,8182,40
9,8881,2
9,10794,7
9,10910,9
9,11486,20
9,12168,4
9,12179,2
9,12182,14
9,13703,5
9,14744,15
9,14780,519
9,15169,587
9,16399,1
9,16711,48
9,19296,4
9,20401,12
9,20461,59
9,20940,6
9,22277,4
9,25751,6
9,26085,26
9,26101,136
9,29720,2
9,33419,3
9,33694,16
9,36088,151
9,36839,9
9,36856,2
0,209,2
0,701,1
0,786,2
0,3561,10
0,3671,13
0,3786,1
0,4134,1
0,4765,1
0,4837,1
0,7018,2
0,7021,1
0,7029,1
0,7132,9
0,11427,1
0,12653,3
0,13462,37
0,13749,1
0,15623,1
0,15802,1
0,16509,1
0,17787,1
0,19262,1
0,28573,2
0,30222,2
0,31976,13
1,226,2
1,680,1
1,786,1
1,3265,4701
1,3320,2
1,3561,7
1,3786,1
1,4134,3
1,4323,5
1,4713,3
1,4837,2
1,6197,1
1,7018,1
1,13749,1
1,14778,6
1,15169,2
1,16195,1
1,17429,1
1,17813,1
1,19115,1
1,19332,1
1,19548,1
1,23724,3
1,23980,1
1,27595,44
1,29550,2
2,1312,197
2,3561,5
2,4134,1
2,4323,8
2,6478,2
2,7018,116
2,7132,4
2,7377,183
2,13749,2
2,16572,12
2,18530,2
2,19318,1
2,29863,4
2,33260,4
2,33650,68
3,786,2
3,2527,3
3,3320,1
3,4134,19
3,4323,1
3,4713,5
3,4837,1
3,13749,1
3,23724,3
3,29550,1
4,786,1
4,4134,1
4,4323,3
4,6428,1
4,7132,59
4,13749,1
4,15169,82
4,17429,1
4,31976,85
4,33651,15
5,226,1
5,786,2
5,2152,7
5,2527,4
5,3320,2
5,4134,10
5,4323,4
5,4713,3
5,4837,1
5,7132,1
5,8070,5
5,8075,4
5,13749,1
5,13867,2
5,19262,4
5,23724,4
5,26496,1
5,29550,2
5,30380,2
6,226,2
6,786,2
6,2527,2
6,3320,2
6,4134,5
6,4323,1
6,4538,4
6,4837,3
6,13749,1
6,23724,2
6,24587,1
6,29550,2
6,30380,3
7,87,11
7,109,7
7,209,6
7,1239,7
7,2152,18
7,3320,2
7,3701,2
7,4538,1
7,6432,2
7,8070,1
7,8075,4
7,8560,1
7,9156,8
7,9194,1
7,10763,4
7,11414,6
7,11479,1
7,11944,3
7,12182,1
7,12222,2
7,14743,1
7,15169,44
7,17225,9
7,18924,48
7,20940,2
7,21844,25
7,29550,2
7,36856,17
8,109,7
8,226,1
8,2152,1
8,3320,1
8,4538,1
8,8075,2
8,15169,4
8,29550,1
9,2152,4
9,8070,3
9,15169,2
0,209,1
0,701,2
0,1897,1
0,3356,1
0,3462,2
0,3561,22
0,3671,9
0,4230,1
0,4323,1
0,4766,1
0,4812,1
0,4837,2
0,6261,1
0,6348,1
0,6432,1
0,6939,1
0,6993,2
0,7132,1
0,7738,1
0,8220,1
0,9318,1
0,9498,1
0,9806,1
0,13462,34
0,13867,1
0,17228,2
0,18245,2
0,19262,2
0,19271,1
0,19864,1
0,19893,1
0,29486,1
0,31976,8
0,33379,1
1,137,2
1,174,2
1,1668,4
1,2108,45
1,3265,4627
1,3307,46
1,3320,2
1,3561,6
1,3794,1
1,4134,2
1,4323,9
1,4766,5
1,4788,2
1,4837,1
1,5872,1
1,6327,1
1,7018,1
1,7132,2
1,7896,2
1,8190,2
1,8376,1
1,9121,2
1,9298,2
1,9316,1
1,9318,1
1,9808,1
1,11486,2
1,12252,1
1,12880,2
1,14778,2
1,14780,1
1,16195,1
1,17547,2
1,17883,16
1,18245,50
1,18942,1
1,19262,1
1,20001,1
1,22846,2
1,23563,2
1,26277,4
1,27595,4
1,33438,47
2,52,2
2,81,1
2,209,34
2,1312,83
2,3561,3
2,3598,2
2,3659,1
2,4766,2
2,5650,164
2,5661,3
2,6478,2
2,7065,5
2,7132,5
2,7377,81
2,11414,31
2,18245,2
2,18530,18
2,19918,171
2,27431,1
2,29863,8
2,30099,12
2,33260,4
2,33650,99
3,137,2
3,174,1
3,2152,1
3,4134,3
3,4766,3
3,7896,1
3,8070,7
3,8190,1
3,9498,2
3,18245,1
3,18942,2
3,22846,1
3,26277,2
4,3561,6
4,4323,1
4,4766,12
4,9498,65
4,11022,2
4,15169,80
4,18245,2
4,20001,31
4,22855,167
4,23342,4
4,31976,84
4,33651,15
5,137,2
5,209,2
5,226,1
5,2152,22
5,3561,5
5,4134,2
5,4766,4
5,6432,9
5,6966,10
5,7018,15
5,7342,2
5,7896,2
5,8070,7
5,8075,3
5,8190,4
5,11604,2
5,13867,2
5,14779,6
5,15169,21
5,15635,3
5,17110,10
5,18245,1
5,18942,2
5,22822,8
5,22846,2
5,25751,3
5,26085,8
5,26101,28
5,26277,2
5,30060,4
5,33278,2
5,36839,3
6,137,2
6,174,2
6,4766,5
6,4812,1
6,7896,6
6,8190,2
6,9498,2
6,17883,12
6,18245,1
6,18942,2
6,22846,1
6,26277,2
6,30380,2
7,109,7
7,137,1
7,174,2
7,1239,7
7,2152,3
7,3701,2
7,7896,2
7,8070,2
7,8075,2
7,8190,5
7,8560,1
7,9156,8
7,11944,2
7,14744,172
7,15169,75
7,16966,21
7,18924,48
7,19271,2
7,21844,17
7,30315,40
7,36856,17
8,109,7
8,137,1
8,174,1
8,2152,1
8,7896,1
8,8070,2
8,8190,1
8,9318,1198
8,15169,4
9,2152,4
9,8070,1
9,8075,2
9,11922,1
9,15169,258
9,36856,2
0,209,1
0,714,1
0,1221,1
0,2828,1
0,2914,1
0,3269,1
0,3320,3
0,3462,1
0,3561,36
0,3671,13
0,4134,1
0,4323,1
0,4766,1
0,5089,1
0,6432,1
0,6461,1
0,6724,1
0,6939,1
0,7015,261
0,7132,1
0,7496,1
0,7796,22
0,8151,1
0,9050,1
0,9800,1
0,9806,1
0,9853,1
0,13462,32
0,15802,1
0,15965,1
0,19262,1
0,19271,1
0,21844,1
0,22364,1
0,22773,1
0,26085,2
0,28573,2
0,29717,1
0,30374,1
0,31976,13
1,137,7
1,680,2
1,2018,2
1,2107,2
1,2828,4
1,3265,4662
1,3269,4
1,3462,2
1,3561,24
1,4134,7
1,4323,1
1,4766,1
1,4814,1
1,4837,2
1,6461,1
1,7015,1482
1,7046,1
1,7796,2
1,8342,7
1,8376,1
1,9304,1
1,9318,1
1,9808,1
1,9929,2
1,10154,1
1,10429,1
1,11427,1
1,11486,2
1,13046,3
1,14744,8
1,14778,14
1,14938,1
1,15169,2
1,15965,1
1,16195,1
1,17608,1
1,17813,2
1,18566,2
1,19262,1
1,24373,1
1,24589,2
1,25310,1
1,27595,4
1,29256,1
1,29550,2
1,29737,1
1,33287,1
1,33774,1
2,209,57
2,1312,84
2,3561,7
2,3598,3
2,4323,4
2,4983,21
2,5650,170
2,5661,3
2,6478,3
2,7015,181
2,7018,98
2,7132,3
2,7377,76
2,7796,4
2,11414,13
2,18530,3
2,19262,1
2,19918,229
2,22625,1
2,29863,4
2,33260,12
2,33650,15
2,36828,3
3,137,1
3,680,1
3,2107,1
3,2116,1
3,3269,5
3,3320,5
3,4134,7
3,4766,3
3,7796,1
3,12006,6
3,14744,14
3,18566,1
3,29550,1
4,137,3
4,2914,1
4,3320,60
4,3561,6
4,4323,3
4,4513,2
4,7796,2
4,7996,3873
4,14744,1
4,14778,4
4,15169,94
4,22855,13
4,23342,3
4,29895,46
4,31976,83
5,137,4
5,680,2
5,2107,2
5,2152,4
5,3269,5
5,3320,2
5,3356,1
5,3561,1
5,4134,3
5,4766,3
5,7796,1
5,8070,4
5,8075,6
5,11908,2
5,13867,2
5,14744,3
5,15965,1
5,18566,2
5,22822,4
5,29550,4
6,137,2
6,680,1
6,2107,2
6,3269,8
6,3462,1
6,4766,1
6,7015,1
6,7796,1
6,9808,1
6,9929,1
6,14744,15
6,18566,2
6,29550,5
7,109,8
7,271,4
7,1239,4
7,2107,2
7,2152,2
7,3701,2
7,8070,3
7,8560,1
7,9156,4
7,10912,7
7,12182,4
7,15169,38
7,18566,4
7,18924,48
7,21844,7
7,29550,2
7,30315,8
7,36856,10
8,109,8
8,2107,1
8,2152,1
8,2914,1
8,8070,2
8,15169,4
8,18566,1
8,29550,1
9,102,182
9,111,1
9,2152,239
9,3561,1
9,4323,14
9,5779,189
9,6334,62
9,6432,10
9,8070,6
9,8075,1
9,11383,20
9,14780,255
9,15169,825
9,17110,6
9,20461,688
9,22822,4
9,25751,4
9,26101,54
9,26228,2
9,33694,34
9,36088,99
9,36856,4
0,1897,2
0,2152,1
0,2518,1
0,2614,1
0,2697,1
0,2828,2
0,3249,1
0,3262,1
0,3269,2
0,3356,1
0,3561,33
0,3671,16
0,4134,4
0,4230,1
0,4755,1
0,5089,7
0,6432,1
0,6461,1
0,6724,1
0,6939,1
0,7015,1
0,7018,1
0,7029,2
0,7132,51
0,7539,1
0,7543,1
0,7557,1
0,8240,1
0,9304,1
0,9316,315
0,9459,1
0,12322,2
0,12578,1
0,13462,40
0,13867,2
0,14742,1
0,14857,1
0,15475,1
0,17012,1
0,17184,1
0,19262,1
0,21201,4
0,22773,1
0,29717,1
0,30099,2
0,30222,1
0,31976,12
0,32736,1
1,174,2
1,680,2
1,714,2
1,1668,6
1,2510,1
1,2614,1
1,2697,1
1,2828,3
1,3064,1
1,3228,1
1,3265,4702
1,3561,25
1,3734,1
1,4134,47
1,4609,2
1,4657,4
1,4713,2
1,4741,1
1,4766,2
1,4814,14
1,5723,1
1,6181,2
1,6400,1
1,6724,2
1,7018,3
1,7046,3
1,7132,1628
1,8047,1
1,8048,1
1,8342,3
1,8560,1
1,9316,249
1,9318,3
1,11175,2
1,12322,2
1,12880,1
1,13091,1
1,14690,5
1,14780,3
1,17813,4
1,18182,2
1,19262,2
1,22489,2
1,22909,1
1,24268,1
1,24589,2
1,30099,1
1,31797,2
1,34320,3
1,34679,2
2,81,3
2,209,35
2,1312,96
2,2614,1
2,2697,1
2,3561,4
2,4134,1
2,4323,8
2,4983,4
2,5650,75
2,6366,1
2,6478,5
2,7018,298
2,7065,4
2,7132,3
2,7377,90
2,9316,262
2,11414,9
2,12322,2
2,16467,10
2,19918,330
2,22625,2
2,29863,8
2,30099,8
2,33260,12
2,33650,43
2,33651,2
3,174,1
3,1668,2
3,2614,2
3,2697,2
3,3064,1
3,4134,22
3,4713,1
3,6724,2
3,7018,1
3,7132,1
3,8220,3
3,9316,2
3,12006,3
3,12322,2
3,13091,1
3,18182,1
3,22489,1
3,31797,1
4,2614,1
4,2697,1
4,3320,91
4,3561,6
4,4134,9
4,6428,1
4,7132,46
4,9316,156
4,11022,2
4,12322,2
4,14778,2
4,15169,87
4,22855,37
4,23342,3
4,31976,83
4,33651,117
5,174,2
5,1668,5
5,2152,6
5,2614,2
5,2697,1
5,3064,1
5,4134,11
5,4713,2
5,6724,2
5,7018,3
5,7132,2
5,8070,9
5,8075,5
5,8220,3
5,9316,1
5,12322,3
5,13867,4
5,18182,2
5,22489,1
5,31797,2
6,174,2
6,1668,4
6,2614,2
6,2697,1
6,3064,2
6,4134,20
6,4713,2
6,4812,1
6,6724,2
6,7018,3
6,8220,2
6,9316,2
6,9803,1
6,12322,4
6,15965,1
6,22489,1
6,31797,4
7,109,3
7,239,1
7,714,1
7,1239,14
7,1668,2
7,2152,36
7,3561,10
7,3701,1
7,7497,1
7,8070,3
7,8560,2
7,9156,8
7,10763,1
7,11078,2
7,11266,4
7,11486,1
7,11944,1
7,12182,1
7,13749,1
7,13768,12
7,14780,83
7,15169,51
7,18924,66
7,19271,2
7,20940,2
7,21502,4
7,21844,28
7,22277,6
7,22489,1
7,22822,4
7,25751,5
7,25847,19
7,26101,3
7,31797,2
7,36839,11
7,36856,16
8,109,3
8,2152,1
8,7497,1
8,7796,1
8,8070,2
8,15169,4
8,21502,1
8,31797,1
9,2140,55
9,2152,499
9,2914,2
9,3561,17
9,3598,1
9,4265,1
9,4355,2
9,5779,378
9,6432,7
9,6478,2
9,8070,5
9,8075,3
9,10763,1
9,11486,19
9,12182,13
9,12222,16
9,14780,541
9,14904,19
9,14912,45
9,15169,177
9,16509,1
9,16807,59
9,17012,2
9,17110,2
9,19292,1
9,19296,7
9,20461,24
9,20940,6
9,21844,5
9,23352,4
9,25751,1
9,26101,125
9,32392,10
9,33070,8
9,33694,5
9,36088,259
9,36856,2
0,209,1
0,852,1
0,1239,1
0,2828,3
0,3462,1
0,3561,23
0,3671,8
0,4134,2
0,4230,1
0,4837,2
0,5410,1
0,5552,1
0,6432,1
0,6461,1
0,6724,1
0,6799,1
0,6830,1
0,6939,1
0,7029,2
0,7393,1
0,7738,1
0,8075,2
0,8113,1
0,8359,1
0,9304,169
0,11486,1
0,11530,1
0,12322,2832
0,13353,2
0,13462,34
0,13867,1
0,17228,1
0,17897,1
0,18866,1
0,19271,2
0,19296,1
0,19916,1
0,21844,1
0,22773,2
0,26831,1
0,30099,2
0,30890,1
0,31186,1
0,31976,13
0,31983,4358
0,32636,2
0,33379,1
1,1299,2
1,3215,4
1,3265,4708
1,3561,24
1,3794,6
1,4134,8
1,4323,1
1,4618,1
1,4766,1
1,6325,2
1,6400,2
1,7046,1
1,7132,1
1,8047,1
1,9304,169
1,9318,1
1,9800,1
1,11776,2
1,12302,5
1,12322,2
1,14778,18
1,14780,2
1,27257,16
1,31983,4212
2,52,51
2,209,46
2,1312,98
2,3561,3
2,3659,1
2,4983,93
2,5650,159
2,6478,3
2,7018,381
2,7132,13
2,7377,96
2,8001,1
2,9304,169
2,11414,15
2,12322,236
2,16467,1
2,19262,24
2,19918,523
2,29863,8
2,30099,4
2,31983,4099
2,33260,12
2,33650,16
2,33651,7
2,36828,3
3,3549,1
3,4134,5
3,6128,2
3,6325,1
3,9304,1
3,21844,1
3,26496,1
3,27257,1
3,31983,1
4,4323,1
4,7132,14
4,9304,169
4,9803,2
4,10796,15
4,12322,2824
4,14777,2
4,14778,2
4,15169,86
4,19548,1
4,22855,14
4,27257,3
4,31976,85
4,31983,4375
5,209,1
5,2152,3
5,3356,2
5,4134,11
5,4812,1
5,6325,2
5,8070,6
5,8075,4
5,9304,1
5,13867,2
5,21844,1
5,27257,3
5,31983,1
6,4134,5
6,4713,5
6,6325,1
6,9304,2
6,9808,1
6,27257,2
6,31983,1
7,2152,3
7,3701,2
7,7497,1
7,8070,4
7,8075,2
7,9156,5
7,9167,13
7,15169,28
7,18924,48
7,19306,9
7,21844,12
7,36856,11
8,2152,2
8,7018,210
8,7497,1
8,8075,4
8,11172,2
8,15169,4
9,1313,1
9,2152,30
9,3561,2
9,3742,2
9,4267,6
9,4323,4
9,5779,35
9,6432,2
9,7342,2
9,8070,4
9,8075,2
9,11486,4
9,12188,31
9,12222,1
9,14492,2
9,14780,37
9,15169,28
9,15226,6
9,19296,7
9,20940,9
9,22658,38
9,23504,11
9,26101,8
9,33419,3
9,36088,6
0,1239,1
0,3320,1
0,3352,1
0,3549,1
0,3561,24
0,3671,5
0,3786,1
0,4134,3
0,4814,1
0,4837,2
0,5617,1
0,6327,1
0,6432,1
0,6724,1
0,6802,2
0,6830,1
0,6939,1
0,7018,2
0,7132,252
0,8866,2
0,9121,2
0,9583,55
0,10994,1
0,13462,46
0,13601,1
0,15395,1
0,15802,1
0,16230,1
0,18101,1
0,18747,1
0,21021,1
0,21844,2
0,26831,1
0,29571,1
0,31976,3
0,32613,2
1,87,1
1,1781,4
1,3265,4718
1,3561,19
1,3790,5
1,4134,3
1,4266,4
1,4565,1
1,4713,3
1,4766,4
1,4788,1
1,6461,2
1,6802,1
1,7018,1
1,7046,1
1,7132,1
1,7385,2
1,7738,1
1,8376,1
1,9121,1
1,9583,86
1,9808,1
1,12578,2
1,14361,1
1,14742,24
1,14778,8
1,15169,2
1,19262,2
1,19429,1
1,20759,1
1,21844,1
1,23724,2
1,27257,12
1,29550,2
1,32613,2
2,52,75
2,174,1
2,209,16
2,1312,92
2,3561,6
2,4323,16
2,4983,12
2,5650,64
2,6478,12
2,7018,157
2,7132,4
2,7377,90
2,9583,38
2,11414,6
2,11939,4
2,12182,2
2,13749,1
2,15169,4
2,16467,4
2,19262,62
2,19918,272
2,30099,8
2,32613,2
2,33260,8
2,33650,22
2,33651,4
2,36351,1
2,36856,1
3,87,1
3,4766,1
3,5078,2
3,6802,6
3,7018,2
3,7132,1
3,8048,1
3,9583,1
3,9808,1
3,12578,1
3,14361,1
3,21844,2
3,29550,1
3,32613,4
4,3561,4
4,6428,1
4,6802,1
4,7018,1
4,7132,200
4,9583,51
4,13767,1
4,14743,2
4,14778,2
4,15169,80
4,15965,1
4,21844,1
4,22855,14
4,23342,2
4,31976,83
4,32613,2
4,33651,10
5,87,1
5,2152,1
5,3356,1
5,4134,4
5,4766,4
5,5078,6
5,6802,4
5,7018,2
5,8070,6
5,8075,3
5,8342,1
5,9583,2
5,12322,4
5,12578,2
5,13867,2
5,14361,1
5,20940,5
5,21844,2
5,29550,2
5,32613,2
6,87,2
6,4134,2
6,4766,2
6,5078,5
6,6802,5
6,7018,4
6,7132,1
6,9583,2
6,9808,1
6,12578,1
6,14361,2
6,17638,1
6,21844,3
6,29550,5
6,32613,3
7,271,6
7,701,40
7,1239,6
7,2152,5
7,2914,2
7,3561,4
7,3701,1
7,7735,4
7,8070,4
7,8560,1
7,9156,6
7,10763,2
7,15169,39
7,18924,50
7,19306,143
7,21844,20
7,29550,5
7,36856,16
8,2152,1
8,8070,2
8,15169,4
8,29550,1
9,2152,1
9,8070,3
0,137,1
0,701,1
0,1790,1
0,2379,1
0,2828,1
0,3292,1
0,3320,1
0,3462,2
0,3561,32
0,3671,5
0,3909,1
0,4134,8
0,4589,1
0,4837,6
0,8001,1
0,8151,1
0,8167,1
0,8708,3
0,8972,3
0,8997,1
0,9318,163
0,9415,1
0,9506,1
0,10738,1
0,13462,44
0,13867,1
0,14779,3
0,17228,1
0,17633,1
0,17839,1
0,20231,1
0,20258,1
0,21565,1
0,24835,1
0,27699,1
0,33287,1
1,137,1
1,1299,4
1,1659,2
1,2108,7
1,3215,2
1,3265,4698
1,3292,16
1,3307,3
1,3505,1
1,3561,41
1,4134,335
1,4266,2
1,4323,1
1,4515,2
1,4657,1
1,4755,2
1,4766,4
1,5384,1
1,5413,3
1,6400,3
1,6461,2
1,7046,2
1,7796,1
1,8342,1
1,8708,23
1,8972,3
1,9269,1
1,9316,1
1,9318,166
1,9916,1
1,9930,1
1,10530,1
1,11486,4
1,12252,1
1,13749,16
1,13767,1
1,14742,4
1,14778,8
1,14780,1
1,17506,2
1,17676,1
1,17813,1
1,17854,2
1,18302,2
1,20001,1
1,24373,1
1,24589,8
1,27257,2
1,33438,4
1,33650,2
2,52,18
2,137,1
2,1312,82
2,3462,1
2,3561,14
2,4181,1
2,4323,11
2,6360,1
2,6478,2
2,7018,144
2,7132,15
2,7377,81
2,8708,3
2,8972,3
2,9318,163
2,10598,3
2,11414,1
2,16572,9
2,18530,3
2,19262,36
2,19318,1
2,19918,164
2,27596,2
2,29863,1
2,30099,16
2,33260,8
2,33650,282
2,33651,19
3,137,2
3,1659,2
3,2152,2
3,3215,2
3,3292,2
3,3462,1
3,3505,2
3,4134,313
3,4713,7
3,5413,1
3,6461,6
3,8048,1
3,8972,1
3,9318,2
3,9930,2
3,12006,3
3,21844,1
4,137,1
4,3292,16
4,3462,1
4,4134,4
4,7018,19
4,8972,3
4,9318,163
4,13749,15
4,14778,2
4,15169,12
4,29895,176
4,31976,91
4,33651,13
5,137,2
5,1659,2
5,2152,5
5,3215,2
5,3292,2
5,3505,1
5,4134,322
5,4713,7
5,5413,1
5,7132,2
5,8070,7
5,8075,3
5,8972,1
5,9318,1
5,9930,2
5,13767,1
5,13867,2
5,21844,3
6,137,2
6,1659,2
6,3215,4
6,3292,2
6,3462,1
6,3505,2
6,4134,530
6,4713,3
6,4812,3
6,4837,1
6,5413,2
6,7796,1
6,8972,1
6,9318,1
6,9930,2
6,13749,1
6,13767,1
6,16306,2
6,21844,2
7,38,2
7,87,2
7,209,1
7,1659,2
7,2152,2
7,2828,2
7,3356,1
7,3701,2
7,4130,2
7,4766,6
7,6461,33
7,8070,3
7,8180,5
7,8220,1
7,9156,6
7,10763,3
7,10849,2
7,11479,35
7,12182,39
7,13609,2
7,14743,31
7,15169,63
7,18924,48
7,19024,2
7,19292,6
7,21844,18
7,29668,3
7,30315,2
7,30380,3
7,36856,14
8,1659,349
8,2152,1
8,4766,1
8,8075,2
8,9318,163
8,15169,4
9,2152,1
9,8070,1
9,8075,2
0,209,2
0,1781,1
0,2501,1
0,2856,1
0,3320,2
0,3561,12
0,3671,15
0,4134,4
0,4766,1
0,4837,4
0,6197,1
0,6327,1
0,7132,11
0,8343,171
0,8514,1
0,9121,2
0,9304,169
0,9371,1
0,9800,1
0,9806,1
0,11707,1
0,12479,1
0,12946,1
0,13462,38
0,17799,1
0,19169,412
0,20938,1
0,22927,1
0,24638,1
0,24940,2
0,29863,1
0,30315,2
0,30776,1
1,1659,2
1,1668,1
1,2108,2045
1,2501,7
1,3265,1564
1,3307,2083
1,3320,2
1,3561,29
1,3786,1
1,4134,8
1,4515,1
1,4766,1
1,4788,1
1,4837,1
1,6128,1
1,6197,2
1,6461,3
1,7046,2
1,8514,1
1,8708,2
1,9304,169
1,9371,1
1,9768,2
1,9800,1
1,11457,1
1,13407,2
1,14576,1
1,14778,6
1,15169,5
1,15837,86
1,17813,3
1,18566,2
1,21840,2
1,21844,2
1,24589,2
1,24940,2
1,30315,2
1,33438,2087
1,40028,1
2,3,1
2,1312,82
2,3320,2
2,3561,6
2,4323,8
2,6366,1
2,6461,1
2,6478,12
2,7018,144
2,7132,6
2,7377,78
2,8514,1
2,9304,28
2,9371,1
2,9800,1
2,11939,22
2,12182,14
2,15169,12
2,19262,8
2,19318,1
2,19918,145
2,21840,1
2,24940,2
2,29863,4
2,30099,8
2,30315,2
2,33260,8
2,33650,142
2,33651,11
3,2501,2
3,3320,2
3,4134,3
3,6197,1
3,7796,1
3,8343,2
3,8514,2
3,9304,1
3,9371,2
3,9768,1
3,9800,1
3,9803,1
3,13407,2
3,18566,2
3,21840,2
3,21844,1
3,24940,4
3,30315,3
3,40028,1
4,2501,7
4,3320,2
4,3729,12
4,4134,2
